,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,lpUXzVXP_do,Boozy Brits down THOUSANDS of pints and bottles of vodka as clubs re-open after lockdown,Revellers pack out clubs and bars as Brits enjoyed their first weekend of freedom since Covid restrictions have been lifted.,https://www.youtube.com/watch?v=lpUXzVXP_do,2021-07-25T08:39:19Z,2021,7,25
1,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,m_dbBk3k1Vw,Protesters against covid restrictions in violent clashes with police in Paris,French anti-riot police fired teargas as clashes erupted during protests in central Paris against COVID-19 restrictions and a ...,https://www.youtube.com/watch?v=m_dbBk3k1Vw,2021-07-24T20:16:28Z,2021,7,24
2,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,6Lk0BD8z-DU,Thousands march in Budapest Pride to oppose Orban&#39;s anti LGBTQ law,Thousands of Hungarians joined the annual Budapest Pride march to support LGBTQ people and protest against a law that limits ...,https://www.youtube.com/watch?v=6Lk0BD8z-DU,2021-07-24T17:46:49Z,2021,7,24
3,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,5_SZgTaX6oo,Biden tests political power as he campaigns for Democratic candidate for Virginia Terry McAuliffe,"PRESIDENT Biden was heckled at a rally in Virginia on Friday - before he boasted about ""whipping"" Donald Trump in the state ...",https://www.youtube.com/watch?v=5_SZgTaX6oo,2021-07-24T10:59:38Z,2021,7,24
4,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,TIoPx7G9aO0,Crowds gather outside Tokyo Olympics 2020 opening ceremony arena,"TODAY is the day! The Olympics opening ceremony is finally here, after an entire year of waiting. The world's biggest sporting ...",https://www.youtube.com/watch?v=TIoPx7G9aO0,2021-07-23T17:23:39Z,2021,7,23
5,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,AVGRfTPLhAo,Biden asked if he&#39;ll U-turn on mask guidance &amp; ask double jabbed people to wear them again,"President Joe Biden is asked whether vaccinated Americans would be asked to wear masks again as COVID cases rise, said on ...",https://www.youtube.com/watch?v=AVGRfTPLhAo,2021-07-23T14:54:37Z,2021,7,23
6,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,1qNeOuxMx-4,UK’s first festival opens after COVID-19 restrictions eased with testing at entry,"Thousands of people poured into the grounds of the Latitude music festival in eastern England on Thursday, one of the biggest ...",https://www.youtube.com/watch?v=1qNeOuxMx-4,2021-07-23T13:05:48Z,2021,7,23
7,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,NI19oCYtrM0,Anti-Olympic protest in Tokyo as Olympic games kick off,Japan - Anti-Olympics protesters gathered in Tokyo's Harajuku district and marched to Sendagaya where the Olympic Games ...,https://www.youtube.com/watch?v=NI19oCYtrM0,2021-07-23T11:34:57Z,2021,7,23
8,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,Pi36CZcVsgg,Covid-19 UK: 20% of Britain&#39;s UK&#39;s food sector hit by self-isolating Pingdemic as army on standby,"Coronavirus latest: THE ARMY is on standby to step in and help secure the nation's food supplies if the Pingdemic worsens, ...",https://www.youtube.com/watch?v=Pi36CZcVsgg,2021-07-23T10:35:15Z,2021,7,23
9,UCIzXayRP7-P0ANpq-nD-h5g,The Sun,V5bkOVTyUqE,Firefighters extinguish US wild fires from roof of moving train,"Firefighters assigned to the Union Pacific Fire Train in California are dousing train tracks with water from the roof of a moving train, ...",https://www.youtube.com/watch?v=V5bkOVTyUqE,2021-07-22T19:30:02Z,2021,7,22
