,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Mt3MSN25vBg,Coronavirus: WHO gives briefing on global outbreak – watch live,"Top officials from the World Health Organization (WHO), including director-general Tedros Adnahom Ghebreyesus, give a press ...",https://www.youtube.com/watch?v=Mt3MSN25vBg,2020-09-28T20:42:17Z,2020,9,28
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,I_Udid1oE54,Armenia and Azerbaijan clash over disputed Nagorno-Karabakh region,Dozens have been killed in clashes between Azerbaijani and Armenian forces over a disputed area in the south Caucasus region ...,https://www.youtube.com/watch?v=I_Udid1oE54,2020-09-28T19:52:05Z,2020,9,28
2,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,OWr94dTFKTo,Trump &#39;paid $750 in federal income taxes in 2016 and 2017&#39;,A New York Times report into Donald Trump's tax records has revealed he paid just $750 in federal income tax in his first year as ...,https://www.youtube.com/watch?v=OWr94dTFKTo,2020-09-28T14:56:43Z,2020,9,28
3,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,h1SBU4jd9h4,&#39;We swam to Hong Kong for freedom half a century ago. What now?&#39;,Hon Man Po is a freedom swimmer who fled China for Hong Kong. He arrived in 1968 after years of trying. Two years prior he ...,https://www.youtube.com/watch?v=h1SBU4jd9h4,2020-09-28T08:34:07Z,2020,9,28
4,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,kR4P1bPKJG8,Trump claims Joe Biden is on &#39;performance-enhancing drugs&#39;,"After the New York Times' revelations about his tax returns, Donald Trump hit back with a series of baseless allegations, including ...",https://www.youtube.com/watch?v=kR4P1bPKJG8,2020-09-28T07:07:54Z,2020,9,28
5,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Ap5-b9Hgogc,&#39;Fake news&#39;: Trump denies tax claims from New York Times,US president Donald Trump paid very little in income taxes in recent years as heavy losses from his business enterprises offset ...,https://www.youtube.com/watch?v=Ap5-b9Hgogc,2020-09-28T06:04:27Z,2020,9,28
