,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,xcScDCWjuLQ,Pope Francis in Iraq: &#39;We cannot be silent when terrorism abuses religion&#39;,Pope Francis urged Iraq's Muslim and Christian religious leaders to put aside animosities and work together for peace and unity ...,https://www.youtube.com/watch?v=xcScDCWjuLQ,2021-03-06T13:41:36Z,2021,3,6
