,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,rE3yxnEoCT8,Joe Biden: Trump presidency has been &#39;a gift to Putin&#39;,Joe Biden has criticised Donald Trump after reports that he failed to act on intelligence briefings that Russia was offering bounties ...,https://www.youtube.com/watch?v=rE3yxnEoCT8,2020-06-28T15:12:13Z,2020,6,28
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,nAvzLngg1MQ,Priti Patel tells public to &#39;think about other people&#39; after crowds at beaches,Priti Patel has urged the public to 'think about other people' after a weekend that saw thousands break social distancing rules as ...,https://www.youtube.com/watch?v=nAvzLngg1MQ,2020-06-28T12:36:04Z,2020,6,28
