,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,voKN5FFY0Y4,Coronavirus: WHO leaders provide update on Covid-19 pandemic – watch live,"Top officials from the World Health Organization, including director-general Tedros Adhanom Ghebreyesus, discuss the latest ...",https://www.youtube.com/watch?v=voKN5FFY0Y4,2020-12-11T18:47:33Z,2020,12,11
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,QTxx-UFl7yk,Coronavirus: WHO holds press conference warning against &#39;infodemic&#39; – watch live,"World Health Organization leaders, including the director general, Tedros Adhanom Ghebreyesus, are expected to talk about how ...",https://www.youtube.com/watch?v=QTxx-UFl7yk,2020-12-11T16:26:34Z,2020,12,11
2,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,gP2kYRqvM4E,Boris Johnson says it is &#39;very likely&#39; UK will leave EU on WTO terms,The UK prime minister said there was a 'strong possibility' that talks on a post-Brexit trade deal with the EU would end without ...,https://www.youtube.com/watch?v=gP2kYRqvM4E,2020-12-11T13:46:55Z,2020,12,11
3,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,hL9Mvt6SrDc,&#39;New beginnings for old friends&#39;: EU chief warns Brexit agreement not reached yet,"The EU chief, Ursula von der Leyen, has said Britain exiting the transition period without a trade and security deal is now the most ...",https://www.youtube.com/watch?v=hL9Mvt6SrDc,2020-12-11T11:07:24Z,2020,12,11
4,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,w794h9R7UMA,Morrison says Covid vaccine will go ahead on &#39;Australian rules&#39; after local trial abandoned,Australian prime minister Scott Morrison says Covid-19 vaccines will be approved on 'an Australian timetable' after a vaccine ...,https://www.youtube.com/watch?v=w794h9R7UMA,2020-12-11T04:02:31Z,2020,12,11
