,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,nOfX4k3PAhI,Joe Biden speaks in Tulsa on 100th anniversary of race massacre – watch live,"Joe Biden speaks at the Greenwood Cultural Center in Tulsa, Oklahoma, to commemorate the 100th anniversary of a race ...",https://www.youtube.com/watch?v=nOfX4k3PAhI,2021-06-01T22:52:16Z,2021,6,1
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,4PclGxuaNCU,Sturgeon slows easing of Covid restrictions: &#39;This is a pause not a step backwards&#39;,"Nicola Sturgeon has confirmed that Glasgow will move down a level of Covid controls to level 2 from Saturday, with residents able ...",https://www.youtube.com/watch?v=4PclGxuaNCU,2021-06-01T16:50:43Z,2021,6,1
2,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,XAyMCCVNmH0,Londoners cool off in &#39;sky pool&#39; suspended 115ft in the air between two buildings,"As Britain saw its warmest day of the year so far on Bank Holiday Monday, a few Londoners were spotted taking a dip in what is ...",https://www.youtube.com/watch?v=XAyMCCVNmH0,2021-06-01T16:20:43Z,2021,6,1
3,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,p_9xb9-cdtY,Ugandan minister speaks from hospital bed after assassination attempt: &#39;I have survived&#39;,"Gunmen fired bullets at a car carrying Katumba Wamala in an attempted assassination on Tuesday, wounding the former army ...",https://www.youtube.com/watch?v=p_9xb9-cdtY,2021-06-01T12:41:38Z,2021,6,1
