,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,aJTw3Alni_Y,Queen addresses nation in 2020 Christmas message: &#39;You are not alone&#39;,The Queen has praised the nation for rising to the challenges of 2020 in a her Christmas Day address. The monarch is sheltering ...,https://www.youtube.com/watch?v=aJTw3Alni_Y,2020-12-25T17:05:10Z,2020,12,25
