,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,H-W-HmGe4ts,WHO chief gives Covid press conference – watch live,"Tedros Adhanom Ghebreyesus, director-general of the World Health Organization (WHO), holds briefing on the latest ...",https://www.youtube.com/watch?v=H-W-HmGe4ts,2021-05-03T21:37:08Z,2021,5,3
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Rz_5Iqtst9c,Joe Biden: time for corporations and richest Americans to &#39;start paying their fair share&#39;,"The US president, Joe Biden, has said it is time for corporations and the richest Americans to 'start paying their fair share' as he ...",https://www.youtube.com/watch?v=Rz_5Iqtst9c,2021-05-03T18:45:03Z,2021,5,3
2,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,pFVh7laKRk4,Iran should not use Nazanin Zaghari-Ratcliffe as political leverage says James Cleverly,"British dual nationals should not be used as 'political leverage' by Iran, said James Cleverly, who pushed back on claims in ...",https://www.youtube.com/watch?v=pFVh7laKRk4,2021-05-03T14:39:27Z,2021,5,3
3,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,t1CG1OsJNUs,Johnson: good chance social distancing rule will be scrapped in June,"According to the prime minister, Britain is on course to ditch Covid rules requiring people to stay at least 1 metre apart, on 21 June.",https://www.youtube.com/watch?v=t1CG1OsJNUs,2021-05-03T13:59:28Z,2021,5,3
4,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,DCiWk7SXAME,Mask-free concert in Liverpool for Covid test event draws thousands,"The first 'near-normal' concert since Covid began took place in Liverpool on Sunday, with 5000 giddy music lovers crowding into ...",https://www.youtube.com/watch?v=DCiWk7SXAME,2021-05-03T11:11:43Z,2021,5,3
5,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,OvLlBttZ3uk,Jacinda Ardern says differences with China becoming &#39;harder to reconcile&#39;,New Zealand's prime minister took a tougher stance on China's human rights record by saying it was getting harder to reconcile ...,https://www.youtube.com/watch?v=OvLlBttZ3uk,2021-05-03T06:38:04Z,2021,5,3
6,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,sZzjMw5V9WU,Singapore goes disco in latest vaccination message: &#39;V is for victory over Covid!&#39;:,"The city state was recently crowned the best place to be in the pandemic, and reported an average of seven daily cases last week.",https://www.youtube.com/watch?v=sZzjMw5V9WU,2021-05-03T06:01:20Z,2021,5,3
