,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,VmpKrp1YzHE,&#39;Kill the Bill&#39;: thousands rally in London to protest policing bill,Protesters rallied in central London and 24 other towns and cities in England and Wales on Saturday against a crime bill that ...,https://www.youtube.com/watch?v=VmpKrp1YzHE,2021-04-03T17:08:29Z,2021,4,3
