,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,zSy1UgdjJa4,Myanmar: police use rubber bullets and teargas in bloodiest day of protest,"Two anti-coup protesters in Myanmar were shot dead Saturday by riot police who fired live rounds, local media reported.",https://www.youtube.com/watch?v=zSy1UgdjJa4,2021-02-20T21:00:56Z,2021,2,20
1,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,APf2thLXVBA,Navalny calls for a &#39;happy&#39; Russia after losing appeal against prison camp sentence,The opposition leader Alexei Navalny appealed to Russians after a Moscow court on Saturday rejected his appeal against his ...,https://www.youtube.com/watch?v=APf2thLXVBA,2021-02-20T17:03:10Z,2021,2,20
2,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,MKBLbEoo_h8,Myanmar: memorials held for protester shot by police,Anti-coup protesters in Myanmar have paid tribute to the young woman who died a day earlier after being shot by police during a ...,https://www.youtube.com/watch?v=MKBLbEoo_h8,2021-02-20T13:27:51Z,2021,2,20
