,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,cCgInz_VVGk,China urges US to respect fair competition on TikTok row,"China has urged the United States to respect the principles of the market economy and fair competition, the foreign ministry said ...",https://www.youtube.com/watch?v=cCgInz_VVGk,2020-09-18T14:55:12Z,2020,9,18
1,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,4ChYuiXge2M,Trump says he spoke to Walmart and Oracle about TikTok deal,President Donald Trump says his administration spoke to Walmart and Oracle about TikTok deal and hope they will be able to ...,https://www.youtube.com/watch?v=4ChYuiXge2M,2020-09-18T13:31:22Z,2020,9,18
2,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,fsP-AAl3E_8,Dido Harding &#39;strongly refutes&#39; that coronavirus Test and Trace is failing,"Baroness Dido Harding has 'strongly refuted' that coronavirus NHS Test and Trace is failing, despite the lack of testing capacity ...",https://www.youtube.com/watch?v=fsP-AAl3E_8,2020-09-18T10:17:14Z,2020,9,18
3,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,l7-L64MeaRE,Jacob Rees-Mogg calls for end of &#39;endless carping&#39; on coronavirus testing,Jacob Rees-Mogg sparked anger today after telling people to stop their 'endless carping' about a lack of coronavirus tests.,https://www.youtube.com/watch?v=l7-L64MeaRE,2020-09-18T10:13:14Z,2020,9,18
4,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,Qe_W7lPfUqY,Paraglider pulls off perfect ground spiral manoeuvre,"Helmut Eichholzer, 44, from Kuchi in Salzburg, had been paragliding with a group of friends at Bischling Werfenweng in Austria ...",https://www.youtube.com/watch?v=Qe_W7lPfUqY,2020-09-18T10:10:56Z,2020,9,18
5,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,t2HKf_70lYY,BLM protesters storm ICE building in New York City,A protest to abolish ICE unfolded in Manhattan following a whistleblower complaint that immigrant women detained in Georgia ...,https://www.youtube.com/watch?v=t2HKf_70lYY,2020-09-18T10:05:48Z,2020,9,18
6,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,ByMHLVxe_Hg,Visitors to Sunderland&#39;s Covid-19 testing centre &#39;annoyed&#39;,Visitors to Sunderland's Covid-19 testing centre 'annoyed' after number of issues they have experienced at the site amidst the ...,https://www.youtube.com/watch?v=ByMHLVxe_Hg,2020-09-18T10:01:50Z,2020,9,18
7,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,5KzFsB1harU,&#39;Abolish ICE&#39; protesters march in New York City,"Protesters gathered in New York City to speak against Immigration and Customs Enforcement, following whistle-blower ...",https://www.youtube.com/watch?v=5KzFsB1harU,2020-09-18T09:59:17Z,2020,9,18
8,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,ClSGA-gTSF4,FBI Chief Wray says Russia continues influencing US elections,FBI Director Christopher Wray on Thursday warned in testimony Thursday that Russia is interfering in the 2020 U.S. presidential ...,https://www.youtube.com/watch?v=ClSGA-gTSF4,2020-09-18T09:54:19Z,2020,9,18
9,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,at2ZmMg3i-w,Gun rights rally to &#39;take back Michigan&#39; held outside capitol,Around 1000 demonstrators gathered on the state Capitol lawn in Lansing Thursday for the annual Second Amendment March ...,https://www.youtube.com/watch?v=at2ZmMg3i-w,2020-09-18T09:51:16Z,2020,9,18
10,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,7--aTjbVPFk,Boris Johnson: I don&#39;t want a second national lockdown,Boris Johnson has predicted the financial impact of a second national lockdown due to coronavirus would be 'disastrous'.,https://www.youtube.com/watch?v=7--aTjbVPFk,2020-09-18T09:43:17Z,2020,9,18
