,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,C2hIyWgvtE0,Ronaldo&#39;s girlfriend Georgina Rodriguez stuns on Venice red carpet,She's been upping the glamour at the 77th Venice Film Festival. And Cristiano Ronaldo's girlfriend Georgina Rodriguez put on her ...,https://www.youtube.com/watch?v=C2hIyWgvtE0,2020-09-03T22:21:37Z,2020,9,3
1,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,4qETQhuDBQc,President Trump makes campaign stop in North Carolina,President Donald Trump floated an idea to supporters Wednesday that they vote twice - once by mail and once by person - to see ...,https://www.youtube.com/watch?v=4qETQhuDBQc,2020-09-03T22:19:30Z,2020,9,3
2,UCw3fku0sH3qA3c3pZeJwdAw,Daily Mail,HejEFphwBXI,Rescuers detect signs of life under pile of rubble in Beirut,A pulsing signal was detected on Thursday from under the rubble of a building that collapsed during the horrific port explosion.,https://www.youtube.com/watch?v=HejEFphwBXI,2020-09-03T22:20:03Z,2020,9,3
