,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UC16niRr50-MSBwiO3YDb3RA,BBC News,i0GLnzcgnLg,Biden-Putin talks: What impact will they have? - BBC Newsnight,Biden meets Putin in Geneva - but will the talks make a difference and will anything change in the long term? Please subscribe ...,https://www.youtube.com/watch?v=i0GLnzcgnLg,2021-06-16T23:20:48Z,2021,6,16
1,UC16niRr50-MSBwiO3YDb3RA,BBC News,dqkTzVhsyxI,Peruvians reweave Incan &#39;living bridge&#39; over river - BBC News,"Every year, communities in the Cusco region of Peru come together to replace the Inca rope bridge that crosses the Apurimac ...",https://www.youtube.com/watch?v=dqkTzVhsyxI,2021-06-16T20:17:55Z,2021,6,16
2,UC16niRr50-MSBwiO3YDb3RA,BBC News,JAqMOOPJ_G0,Iran election: Who will voters choose as president? - BBC News,There are seven men competing to become the ninth president of the Islamic Republic. Analysts say the disqualification of most ...,https://www.youtube.com/watch?v=JAqMOOPJ_G0,2021-06-16T16:27:18Z,2021,6,16
3,UC16niRr50-MSBwiO3YDb3RA,BBC News,B70u8T2wPUA,Life-saving Covid treatment found - BBC News,"Researchers say they have found another life-saving treatment for Covid-19. In the trial, which included nearly 10000 UK hospital ...",https://www.youtube.com/watch?v=B70u8T2wPUA,2021-06-16T15:30:16Z,2021,6,16
4,UC16niRr50-MSBwiO3YDb3RA,BBC News,z5kU--OgQ50,Israel strikes in Gaza after fire balloons launched - BBC News,"Israel says it carried out air strikes in Gaza overnight after Palestinians launched incendiary balloons from the territory, in the first ...",https://www.youtube.com/watch?v=z5kU--OgQ50,2021-06-16T14:42:10Z,2021,6,16
5,UC16niRr50-MSBwiO3YDb3RA,BBC News,yOZIc9kbLl4,Biden and Putin meet for tense Geneva talks - BBC News,"US President Joe Biden and his Russian counterpart Vladimir Putin are meeting for their first, highly-anticipated summit. The talks ...",https://www.youtube.com/watch?v=yOZIc9kbLl4,2021-06-16T13:41:39Z,2021,6,16
6,UC16niRr50-MSBwiO3YDb3RA,BBC News,cKJR8ehqGKc,What are the Delta Covid variant symptoms? - BBC News,"The Delta variant of coronavirus, first identified in India, has changed how the virus is spreading, and the measures governments ...",https://www.youtube.com/watch?v=cKJR8ehqGKc,2021-06-16T10:30:27Z,2021,6,16
