,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UC16niRr50-MSBwiO3YDb3RA,BBC News,uVCK3PE1BeU,Brexit trade talks “on a knife edge” with time running out - BBC News,"Negotiators for the UK and the EU have been in last-ditch talks to try to secure a post-Brexit trade deal. The head of the UK team, ...",https://www.youtube.com/watch?v=uVCK3PE1BeU,2020-12-06T22:27:55Z,2020,12,6
1,UC16niRr50-MSBwiO3YDb3RA,BBC News,V5DRPfFNQXs,“Beginning of end” for pandemic as vaccine arrives in UK - BBC News,The Medical Director of NHS England has said the mass vaccination programme for Covid-19 marks “the beginning of the end” of ...,https://www.youtube.com/watch?v=V5DRPfFNQXs,2020-12-06T22:28:56Z,2020,12,6
2,UC16niRr50-MSBwiO3YDb3RA,BBC News,IbgnfiDNupg,Why did the penguins go to the cinema? - BBC News,"These penguins from an aquarium in Chicago, Illinois, go on regular field trips to unusual places around the city, such as cinemas, ...",https://www.youtube.com/watch?v=IbgnfiDNupg,2020-12-06T17:00:04Z,2020,12,6
3,UC16niRr50-MSBwiO3YDb3RA,BBC News,SnO3oCD1XsY,Covid vaccine: Will poorer countries lose out? - BBC News,"There are fears poorer nations will be left behind when it comes to accessing a coronavirus vaccine, with higher-income countries ...",https://www.youtube.com/watch?v=SnO3oCD1XsY,2020-12-06T15:00:07Z,2020,12,6
4,UC16niRr50-MSBwiO3YDb3RA,BBC News,F3dpCVaaBRU,Selling chicken through Thailand&#39;s political upheaval - BBC News,Pro-democracy protesters have been taking to the streets of Thailand's capital Bangkok for weeks. The flash-mob style protests ...,https://www.youtube.com/watch?v=F3dpCVaaBRU,2020-12-06T13:00:08Z,2020,12,6
