,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UC16niRr50-MSBwiO3YDb3RA,BBC News,daKnqiPzswk,UK signs deals to buy experimental coronavirus vaccines - BBC News,The UK government has signed deals to buy two more experimental coronavirus vaccines. Ninety million doses have been ...,https://www.youtube.com/watch?v=daKnqiPzswk,2020-08-14T21:41:49Z,2020,8,14
1,UC16niRr50-MSBwiO3YDb3RA,BBC News,EJCMPH3TVXU,Hundreds of thousands of Britons trying to return to UK from France - BBC News,"Hundreds of thousands of British holidaymakers are trying to return home to the UK, after the government imposed quarantine ...",https://www.youtube.com/watch?v=EJCMPH3TVXU,2020-08-14T21:22:44Z,2020,8,14
2,UC16niRr50-MSBwiO3YDb3RA,BBC News,WHqZ4SH-oZk,Crowded US school: &#39;We walked into a dangerous situation&#39; - BBC News,"After Hannah shared a photo of a crowded hallway at North Paulding High School in Georgia, the school faced national criticism.",https://www.youtube.com/watch?v=WHqZ4SH-oZk,2020-08-14T13:05:15Z,2020,8,14
3,UC16niRr50-MSBwiO3YDb3RA,BBC News,SOEFk3eAhrQ,&#39;Firenado&#39; rages in southern California - BBC News,"The brush fire north of Los Angeles is not contained. At least 100 structures were evacuated. Conditions created recipe for ""rapid ...",https://www.youtube.com/watch?v=SOEFk3eAhrQ,2020-08-14T11:22:54Z,2020,8,14
4,UC16niRr50-MSBwiO3YDb3RA,BBC News,k5br4VgqqR8,Belarus election: &#39;Widespread torture&#39; inflicted on jailed protesters - BBC News,Detainees have emerged from a notorious detention centre in Belarus giving horrific details of attacks and beatings during days in ...,https://www.youtube.com/watch?v=k5br4VgqqR8,2020-08-14T09:28:32Z,2020,8,14
