,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UC16niRr50-MSBwiO3YDb3RA,BBC News,NvtUXuqgY0U,Brexit trade deal finally agreed - BBC News,"A post-Brexit trade deal has finally been agreed, four and a half years after the UK voted to leave the European Union. The British ...",https://www.youtube.com/watch?v=NvtUXuqgY0U,2020-12-24T22:55:18Z,2020,12,24
1,UC16niRr50-MSBwiO3YDb3RA,BBC News,QAS4DeX25kc,Queues of lorries remain in Kent - BBC News,Lorry drivers are still waiting in Kent after France closed their border with the UK due to coronavirus. The border is now open but ...,https://www.youtube.com/watch?v=QAS4DeX25kc,2020-12-24T13:20:21Z,2020,12,24
2,UC16niRr50-MSBwiO3YDb3RA,BBC News,D03yGLpJO00,Banjo Paterson: 120-year-old chocolate found in Australian poet&#39;s belongings - BBC News,"When the National Library of Australia recently acquired famous poet Banjo Paterson's personal belongings, the last thing they ...",https://www.youtube.com/watch?v=D03yGLpJO00,2020-12-24T12:54:35Z,2020,12,24
