,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day,Unnamed: 0
259,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,UVKm9e0P8H0,Coronavirus: food baskets for vulnerable lowered from balconies in Naples,"People in Naples have been filling bread baskets with hot and cold food, and lowering them from their balconies for the homeless and people struggling during ...",https://www.youtube.com/watch?v=UVKm9e0P8H0,2020-03-31T21:10:22Z,2020,3,31,0.0
260,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,QMQ_uuMLVXE,How Trump has reacted to journalists questioning his handling of the coronavirus crisis,"With Donald Trump under increasing scrutiny over his approach to the coronavirus crisis in the US, the president has used his daily press briefings to lash out at ...",https://www.youtube.com/watch?v=QMQ_uuMLVXE,2020-03-31T18:50:46Z,2020,3,31,1.0
261,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,d5NOGAxLBfo,"&#39;It&#39;s like being on eBay&#39;: US states competing to buy ventilators, says Cuomo","The New York governor, Andrew Cuomo, spoke out against the current bidding wars over ventilators, as each of the 50 US states and the Federal Emergency ...",https://www.youtube.com/watch?v=d5NOGAxLBfo,2020-03-31T18:26:52Z,2020,3,31,2.0
262,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,2rGIeQXDIUY,Coronavirus: New York Governor Cuomo gives an update – watch live,"The governor of New York, Andrew Cuomo, provides the latest on coronavirus.",https://www.youtube.com/watch?v=2rGIeQXDIUY,2020-03-31T17:31:47Z,2020,3,31,3.0
263,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,goiq6oAwLt8,Coronavirus: Michael Gove holds briefing on outbreak in UK – watch live,Government and health officials hold a daily briefing to update on the coronavirus outbreak in the United Kingdom.,https://www.youtube.com/watch?v=goiq6oAwLt8,2020-03-31T17:27:18Z,2020,3,31,4.0
264,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,oQGDh6Cu9kw,Coronavirus: New York doctors tell young people to &#39;stay inside and stay healthy&#39;,New York doctors and medical staff shared a video about the coronavirus emergency in state hospitals. They urged young and asymptomatic people to 'stay at ...,https://www.youtube.com/watch?v=oQGDh6Cu9kw,2020-03-31T16:15:00Z,2020,3,31,5.0
265,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,uXw0p1FgkZw,Penguin &#39;visits&#39; Beluga whales in aquarium closed amid coronavirus crisis,"Wellington, a rockhopper penguin in the Chicago Shedd Aquarium came face to face with three beluga whales, Kayavak, Mauyak and baby Annik, for the first ...",https://www.youtube.com/watch?v=uXw0p1FgkZw,2020-03-31T16:10:38Z,2020,3,31,6.0
266,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,baCaqwNlDYo,Couple livestreams wedding during coronavirus lockdown,"A ban on weddings, and other public events did not deter one couple from 'tying the knot' in Slough over the weekend. Whilst it wasn't a legally recognised ...",https://www.youtube.com/watch?v=baCaqwNlDYo,2020-03-31T15:19:32Z,2020,3,31,7.0
267,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,vto60XPCD7o,Coronavirus in the US: Mike Pompeo holds briefing at State Department – watch live,The US secretary of state is expected to give a news briefing at the State Department amid the coronavirus outbreak.,https://www.youtube.com/watch?v=vto60XPCD7o,2020-03-31T15:20:31Z,2020,3,31,8.0
268,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,xcDvM3PdVsc,Goats take over empty Welsh streets as residents observe coronavirus lockdown,"A herd of goats has taken over the deserted streets of Llandudno, north Wales, where the residents are in lockdown during the coronavirus pandemic The ...",https://www.youtube.com/watch?v=xcDvM3PdVsc,2020-03-31T10:03:51Z,2020,3,31,9.0
269,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,wdcS0Nbo7Ng,Family&#39;s lockdown adaptation of Les Misérables song goes viral,A family from Kent who shared a video of their living room performance of a lockdown-themed adaptation of a Les Misérables song have become a sensation ...,https://www.youtube.com/watch?v=wdcS0Nbo7Ng,2020-03-31T09:11:54Z,2020,3,31,10.0
270,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,4xFY3aPF7E4,How to correctly wear your coronavirus face mask and gloves,"Trish Hann, a Sydney-based diagnostic radiographer and clinical educator, goes through the correct method of putting on and wearing personal protective ...",https://www.youtube.com/watch?v=4xFY3aPF7E4,2020-03-31T05:56:27Z,2020,3,31,11.0
271,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,x4pxzC4wMyc,Trump uses White House coronavirus briefing to promote corporate allies,US president Donald Trump uses his White House coronavirus briefing to promote companies doing their 'patriotic duty' by producing or donating medical ...,https://www.youtube.com/watch?v=x4pxzC4wMyc,2020-03-31T04:22:03Z,2020,3,31,12.0
272,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,YOngQERR9tE,Trump attacks journalists for asking &#39;snarky&#39; questions on coronavirus testing in US,Donald Trump said that federal physical distancing guidelines might be toughened as he urged Americans to help fight the coronavirus with tough measures ...,https://www.youtube.com/watch?v=YOngQERR9tE,2020-03-31T02:58:08Z,2020,3,31,13.0
273,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,9ZKspfX8Eyg,Coronavirus in the US: Trump delivers daily briefing with task force – watch live,Members of the Coronavirus Task Force brief reporters on-camera.,https://www.youtube.com/watch?v=9ZKspfX8Eyg,2020-03-31T00:56:10Z,2020,3,31,14.0
274,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,yTH1l1-4DYM,&#39;Thank you&#39;: NHS staff clap for public staying at home during coronavirus,The theatre and endoscopy staff at the Lewisham and Greenwich NHS Trust have thanked and applauded the general public for staying at home. In a video ...,https://www.youtube.com/watch?v=yTH1l1-4DYM,2020-04-01T21:02:36Z,2020,4,1,0.0
275,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,HonebxlJLgg,Coronavirus: WHO holds briefing on world outbreak - watch live,World Health Organisation holds briefing on the latest worldwide developments of the coronavirus outbreak.,https://www.youtube.com/watch?v=HonebxlJLgg,2020-04-01T19:43:34Z,2020,4,1,1.0
276,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,u2w7RNlWgFQ,New York governor says there will be no &#39;back to normal&#39; after coronavirus,New York governor Andrew Cuomo on Wednesday said he thought Americans would be living with the consequences of the coronavirus pandemic for a long ...,https://www.youtube.com/watch?v=u2w7RNlWgFQ,2020-04-01T18:52:11Z,2020,4,1,2.0
277,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,ffw6-F3uX0w,Coronavirus: New York Governor Cuomo gives an update – watch in full,"The governor of New York, Andrew Cuomo, provides the latest on coronavirus.",https://www.youtube.com/watch?v=ffw6-F3uX0w,2020-04-01T18:17:55Z,2020,4,1,3.0
278,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,VcyH4_SyKrc,Coronavirus: Alok Sharma holds briefing on outbreak in UK – watch in full,Government and health officials hold a daily briefing to update on the coronavirus outbreak in the United Kingdom.,https://www.youtube.com/watch?v=VcyH4_SyKrc,2020-04-01T17:05:42Z,2020,4,1,4.0
279,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,DbUlZYLpfsY,&#39;You aren&#39;t getting it&#39;: farmer urges public to stay away from fields,A Scottish sheep farmer has pleaded with the public to follow the government's guidance to stay at home in order to prevent putting farmers 'trying to provide for ...,https://www.youtube.com/watch?v=DbUlZYLpfsY,2020-04-01T10:35:11Z,2020,4,1,5.0
280,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,_mesqgyPkpw,Timelapse shows ExCeL centre&#39;s conversion into coronavirus hospital,Timelapse footage has captured the transformation of London's ExCeL centre into a temporary hospital to cope with an expected surge in coronavirus patients.,https://www.youtube.com/watch?v=_mesqgyPkpw,2020-04-01T07:43:39Z,2020,4,1,6.0
281,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,PmcozVbmplE,"Coronavirus: Trump warns of &#39;painful two weeks&#39; as officials predict up to 240,000 US deaths","US president Donald Trump has held a marathon two-hour long press briefing in which he warned America to brace for a 'very, very painful two weeks'.",https://www.youtube.com/watch?v=PmcozVbmplE,2020-04-01T05:12:01Z,2020,4,1,7.0
282,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,7swar07i-V4,Scott Morrison prays for Australia amid the coronavirus outbreak,Australian prime minister Scott Morrison has taken part in an online coronavirus prayer group from his parliamentary office. Morrison asked for people to pray for ...,https://www.youtube.com/watch?v=7swar07i-V4,2020-04-01T03:40:53Z,2020,4,1,8.0
283,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,ey5Ux-2cI0A,NHS Nightingale: inside London&#39;s temporary coronavirus hospital,Britain's first coronavirus field hospital has been built in London and will treat up to 4000 patients struck down by Covid-19. Up to 200 soldiers a day have been ...,https://www.youtube.com/watch?v=ey5Ux-2cI0A,2020-04-01T01:08:56Z,2020,4,1,9.0
284,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,n3UwpXxZ-q8,Coronavirus: Donald Trump and US task force give daily briefing – watch live,Members of the coronavirus task force are expected to give a daily briefing on the coronavirus outbreak in the US.,https://www.youtube.com/watch?v=n3UwpXxZ-q8,2020-04-01T01:00:45Z,2020,4,1,10.0
285,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,PTSCkcVMQfE,NY doctors and nurses protest at lack of PPE: &#39;Like sheep going to slaughter&#39;,Nurses and doctors at Montefiore medical center in the Bronx protested over the lack of personal protective equipment on Thursday. 'Every day when I go to ...,https://www.youtube.com/watch?v=PTSCkcVMQfE,2020-04-02T22:14:05Z,2020,4,2,0.0
286,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Q4yBJhveLzQ,"Coronavirus: Premier League players should take a pay cut, says Matt Hancock",The Professional Footballers' Association has said players must 'share the financial burden' during the coronavirus pandemic after Matt Hancock called on ...,https://www.youtube.com/watch?v=Q4yBJhveLzQ,2020-04-02T21:44:24Z,2020,4,2,1.0
287,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,s3E8c_Uk1Bo,"Pots, pans, cheers and bagpipes: UK applauds key workers in coronavirus fight","People across the UK stood at their front doors, outside their windows, on balconies for the second week in a row, to clap, cheer and bang pots and pans for ...",https://www.youtube.com/watch?v=s3E8c_Uk1Bo,2020-04-02T21:18:15Z,2020,4,2,2.0
288,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,FfEmAwbq7WE,How India&#39;s coronavirus lockdown is affecting its poorest citizens,"After Narendra Modi told Indians to 'forget what going out means' as the country attempts to slow the spread of Covid-19, millions of the country's poorest ...",https://www.youtube.com/watch?v=FfEmAwbq7WE,2020-04-02T19:33:18Z,2020,4,2,3.0
289,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,aToM662I9rw,"Coronavirus: Matt Hancock sets goal of 100,000 tests per day by end of April","Matt Hancock on Thursday promised a tenfold increase in the number of daily tests for coronavirus by the end of the month, after the government faced criticism ...",https://www.youtube.com/watch?v=aToM662I9rw,2020-04-02T18:37:43Z,2020,4,2,4.0
290,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,X9jNOjGbbIU,Coronavirus: Matt Hancock holds briefing on outbreak in UK – watch live,"Health secretary Matt Hancock, NHS England medical director Prof Stephen Powis and PHE director of health improvement Prof John Newton deliver a daily ...",https://www.youtube.com/watch?v=X9jNOjGbbIU,2020-04-02T18:37:19Z,2020,4,2,5.0
291,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,pI2jB4O__-4,Coronavirus: New York Governor Cuomo gives an update – watch live,"The governor of New York, Andrew Cuomo, provides the latest on coronavirus Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub ...",https://www.youtube.com/watch?v=pI2jB4O__-4,2020-04-02T17:28:42Z,2020,4,2,6.0
292,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,FNtgyv3ACpw,Coronavirus: Donald Trump and US task force give daily briefing – watch live,Members of the coronavirus task force are expected to give a daily briefing on the coronavirus outbreak in the US.,https://www.youtube.com/watch?v=FNtgyv3ACpw,2020-04-02T05:45:15Z,2020,4,2,7.0
293,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,wxDaIXbEBE0,Trump holds ‘war on drugs’ press conference amid coronavirus pandemic,"In an unusual start to the White House daily coronavirus briefing, US president Donald Trump announced a new focus on drug cartels. Trump was joined by ...",https://www.youtube.com/watch?v=wxDaIXbEBE0,2020-04-02T02:47:00Z,2020,4,2,8.0
294,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,juts-IbPAeM,&#39;Stay home for them&#39;: chief nurse urges public to remember two nurses who died of Covid-19,"At the daily Downing Street press conference on Friday, England's chief nursing officer, Ruth May, invoked the deaths of nurses Areema Nasreen and Aimee ...",https://www.youtube.com/watch?v=juts-IbPAeM,2020-04-03T19:41:29Z,2020,4,3,0.0
295,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,52qfUx7NapI,Coronavirus: Matt Hancock holds briefing on outbreak in UK – watch live,Matt Hancock attends briefing to update on the coronavirus outbreak Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub Coronavirus ...,https://www.youtube.com/watch?v=52qfUx7NapI,2020-04-03T18:22:44Z,2020,4,3,1.0
296,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,dLOZQSTHR9Y,Coronavirus: WHO holds briefing on world outbreak - watch live,World Health Organisation holds briefing on the latest worldwide developments of the coronavirus outbreak Subscribe to Guardian News on YouTube ...,https://www.youtube.com/watch?v=dLOZQSTHR9Y,2020-04-03T18:10:33Z,2020,4,3,2.0
297,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Fz722Qnph40,Cuomo to sign executive order seizing ventilators for hospitals in need,Andrew Cuomo has said he will sign an executive order to take ventilators and personal protection equipment from facilities in New York state that have them ...,https://www.youtube.com/watch?v=Fz722Qnph40,2020-04-03T18:04:33Z,2020,4,3,3.0
298,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,5LEuWgP082U,Coronavirus: New York governor Cuomo gives an update – watch in full,"The governor of New York, Andrew Cuomo, provides the latest on coronavirus.",https://www.youtube.com/watch?v=5LEuWgP082U,2020-04-03T17:00:54Z,2020,4,3,4.0
299,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,YVGi57fNPCc,Need a boost? This week&#39;s most uplifting coronavirus clips,"As the world battles the coronavirus pandemic, communities around the world are coming together to support each other through difficult times. From dressing ...",https://www.youtube.com/watch?v=YVGi57fNPCc,2020-04-03T16:07:11Z,2020,4,3,5.0
300,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,0Q6jmZ7RLDw,Coronavirus: Boris Johnson says he still has &#39;minor symptoms&#39; and will maintain isolation,"The prime minister has given an update on his coronavirus diagnosis, saying he 'feeling better but still experiencing minor symptoms' and will maintain ...",https://www.youtube.com/watch?v=0Q6jmZ7RLDw,2020-04-03T13:16:22Z,2020,4,3,6.0
301,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,CRXqSj6RXL8,Prince Charles opens NHS Nightingale hospital for coronavirus patients,"The Prince of Wales has opened the new NHS Nightingale hospital at the ExCeL centre in London Docklands on Friday, which will treat up to 4000 coronavirus ...",https://www.youtube.com/watch?v=CRXqSj6RXL8,2020-04-03T12:40:38Z,2020,4,3,7.0
302,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Supfpm4iT8c,Coronavirus: opening of emergency Nightingale hospital in London – watch live,Prince Charles opens emergency London coronavirus hospital in ExCel Centre Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub ...,https://www.youtube.com/watch?v=Supfpm4iT8c,2020-04-03T10:48:31Z,2020,4,3,8.0
303,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Tv4Os_pI8e4,"Trump blames states for lack of supplies, Kushner takes centre stage at coronavirus briefing",US president Donald Trump has deployed his son-in-law Jared Kushner to the coronavirus taskforce. Kushner said he will 'break down every barrier needed to ...,https://www.youtube.com/watch?v=Tv4Os_pI8e4,2020-04-03T05:46:44Z,2020,4,3,9.0
304,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,bf9YV4wrAxo,Members of the coronavirus task force brief reporters - watch live,Members of the coronavirus task force brief reporters on-camera.,https://www.youtube.com/watch?v=bf9YV4wrAxo,2020-04-03T05:27:40Z,2020,4,3,10.0
305,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,jUJeI0wNI-o,Coronavirus: Donald Trump and US task force give daily briefing – watch live,Members of the coronavirus task force are expected to give a daily briefing on the coronavirus outbreak in the US.,https://www.youtube.com/watch?v=jUJeI0wNI-o,2020-04-04T22:47:28Z,2020,4,4,0.0
306,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,5nU2ZEjgRF4,Coronavirus: trekkers climb height of Everest at home,"Trail runner Rory Southworth launched a challenge to climb the height of Everest, an altitude of 5364 metres, in five days in and about trekkers' homes.",https://www.youtube.com/watch?v=5nU2ZEjgRF4,2020-04-04T20:10:11Z,2020,4,4,1.0
307,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,-yAMfz5y624,Andrew Cuomo thanks China for ventilators as New York prepares for coronavirus peak,The New York mayor has said the Chinese government will facilitate a donation of 1000 ventilators to arrive into JFK airport on Saturday as the city prepares to ...,https://www.youtube.com/watch?v=-yAMfz5y624,2020-04-04T16:41:13Z,2020,4,4,2.0
308,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,HmVJTr1lik8,Coronavirus: New York Governor Cuomo gives an update – watch live,"The governor of New York, Andrew Cuomo, provides the latest on coronavirus.",https://www.youtube.com/watch?v=HmVJTr1lik8,2020-04-04T16:10:44Z,2020,4,4,3.0
309,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,JUf4nTRfjdQ,Coronavirus: Michael Gove holds briefing on outbreak in UK – watch live,UK government officials hold a daily briefing to update on the coronavirus outbreak and quarantine measures to contain the spread.,https://www.youtube.com/watch?v=JUf4nTRfjdQ,2020-04-04T15:59:13Z,2020,4,4,4.0
310,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,VgGz-EMF6Ao,Coronavirus: French orchestra play &#39;together&#39; in lockdown,The National Orchestra of France has been playing together and posting their performances to YouTube while confined to their homes as the country imposed ...,https://www.youtube.com/watch?v=VgGz-EMF6Ao,2020-04-04T13:32:46Z,2020,4,4,5.0
311,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,SmZ5PgvVGjY,Angela Rayner&#39;s deputy Labour leadership acceptance speech in full,Angela Rayner posted an acceptance video after being elected deputy leader of the Labour party to work alongside Keir Starmer. Rayner said she was ...,https://www.youtube.com/watch?v=SmZ5PgvVGjY,2020-04-04T12:00:45Z,2020,4,4,6.0
312,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,3UrkCoybYPg,Keir Starmer acceptance speech in full,Keir Starmer published his acceptance speech on social media as he was elected the new leader ofthe Labour party amid the coronavirus outbreak. Starmer ...,https://www.youtube.com/watch?v=3UrkCoybYPg,2020-04-04T10:32:20Z,2020,4,4,7.0
313,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,r7CWSr9wA7U,&#39;I don&#39;t want to&#39;: Trump rejects CDC coronavirus face mask guidance,Donald Trump has said he probably will not be wearing a protective face mask after his administration encouraged people living in the US to wear face masks in ...,https://www.youtube.com/watch?v=r7CWSr9wA7U,2020-04-04T09:42:39Z,2020,4,4,8.0
314,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,Grt9mqdlIOY,The Queen&#39;s coronavirus address in full,The Queen has praised Britain's 'national spirit' in facing the challenge of coronavirus as she evoked wartime memories to reassure those 'feeling a painful ...,https://www.youtube.com/watch?v=Grt9mqdlIOY,2020-04-05T19:34:42Z,2020,4,5,0.0
315,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,bRvD9d0gK4k,Catherine Calderwood apologises for ignoring own advice after visit to second home,"Scotland's chief medical officer, Catherine Calderwood, has apologised after she visited her second home in Fife in breach of her own advice to avoid travel.",https://www.youtube.com/watch?v=bRvD9d0gK4k,2020-04-05T17:25:32Z,2020,4,5,1.0
316,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,4VoqvS1wtP4,Coronavirus: New York governor Cuomo gives Sunday update – watch in full,New York's governor Andrew Cuomo provides a coronavirus update Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub Support the ...,https://www.youtube.com/watch?v=4VoqvS1wtP4,2020-04-05T16:55:36Z,2020,4,5,2.0
317,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,1GIR27GZ8Tc,Coronavirus: Matt Hancock holds UK briefing – watch in full,Health secretary Matt Hancock delivers the government's daily coronavirus update with deputy chief medical officer Jenny Harries.,https://www.youtube.com/watch?v=1GIR27GZ8Tc,2020-04-05T16:30:39Z,2020,4,5,3.0
318,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,m1W5n2q5EcQ,&#39;We&#39;re on our knees&#39;: nurse pleads with public to stay indoors,"An NHS nurse has made an emotional appeal to the public to observe lockdown measures. In a video filmed between two ICU shifts, Shirley Watts said the ...",https://www.youtube.com/watch?v=m1W5n2q5EcQ,2020-04-05T13:19:32Z,2020,4,5,4.0
319,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,isNMIa0hEBA,Keir Starmer says he &#39;won&#39;t demand the impossible&#39; of government,The newly elected Labour leader has pledged to work 'constructively' with Boris Johnson's government to tackle the coronavirus crisis. Keir Starmer insisted he ...,https://www.youtube.com/watch?v=isNMIa0hEBA,2020-04-05T10:19:04Z,2020,4,5,5.0
320,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,uqDKhehfdIk,Matt Hancock tells sunbathers: &#39;You are putting lives at risk&#39;,"Health secretary Matt Hancock said that people should not go outside to sunbathe, even if they practice social distancing. Speaking to Sophy Ridge on Sky ...",https://www.youtube.com/watch?v=uqDKhehfdIk,2020-04-05T09:17:18Z,2020,4,5,6.0
321,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,4yqX8PNhqxg,Donald Trump says Americans are praying for &#39;resolute&#39; Boris Johnson,"Donald Trump has said he is praying for his 'good friend' Boris Johnson, after the prime minister was moved to the intensive care unit (ICU) of St Thomas' ...",https://www.youtube.com/watch?v=4yqX8PNhqxg,2020-04-06T22:16:55Z,2020,4,6,0.0
322,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,C3SbejFOyFU,"Coronavirus: Boris Johnson &#39;in safe hands&#39; in hospital, says Dominic Raab","Dominic Raab says there is an 'incredibly strong team spirit' behind Boris Johnson, who has been moved to the intensive care unit (ICU) of St Thomas' hospital ...",https://www.youtube.com/watch?v=C3SbejFOyFU,2020-04-06T20:46:29Z,2020,4,6,1.0
323,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,At-B-jxwo_o,Lady Gaga speaks at WHO coronavirus briefing – watch live,The World Health organisation hold a briefing on the latest development of the coronavirus pandemic. Managing Director of the International Monetary Fund ...,https://www.youtube.com/watch?v=At-B-jxwo_o,2020-04-06T19:03:39Z,2020,4,6,2.0
324,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,KMLGg7qyCi4,Andrew Cuomo announces tougher fines as New Yorks flout social distancing orders,The New York governor has announced he is doubling the fine for violating his 'stay at home' order to $1000 after 'unacceptable laxness' over the weekend.,https://www.youtube.com/watch?v=KMLGg7qyCi4,2020-04-06T18:17:31Z,2020,4,6,3.0
325,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,cgrpXydIzkk,Coronavirus: Dominic Raab gives update as Johnson remains in hospital – watch live,Dominic Raab gives an update on the ongoing coronavirus crisis as the prime minister remains in hospital 'for observation',https://www.youtube.com/watch?v=cgrpXydIzkk,2020-04-06T17:37:47Z,2020,4,6,4.0
326,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,cZ4F9QeAKeQ,Coronavirus: New York governor Andrew Cuomo gives briefing – watch live,New York governor Andrew Cuomo is expected to give an update on the coronavirus outbreak in New York.,https://www.youtube.com/watch?v=cZ4F9QeAKeQ,2020-04-06T17:24:57Z,2020,4,6,5.0
327,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,tbpphDSk9kw,Dominic Raab says Johnson &#39;remains in charge&#39; of government from hospital,The foreign secretary said the prime minister is continuing to lead the government's response to the coronavirus crisis despite being admitted to hospital on ...,https://www.youtube.com/watch?v=tbpphDSk9kw,2020-04-06T16:58:53Z,2020,4,6,6.0
328,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,y2Xc9iR22ZE,Coronavirus: Trudeau gives update on Canadian government response – watch live,Justin Trudeau addresses the nation on the Covid-19 response from Canadian Government.,https://www.youtube.com/watch?v=y2Xc9iR22ZE,2020-04-06T16:03:46Z,2020,4,6,7.0
329,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,6Hh4awgZWGs,&#39;My uniform counts&#39;: care worker&#39;s anger at being denied priority access at Aldi,A care worker has vented her anger after being turned away from priority access at an Aldi supermarket while trying to buy food for an elderly client.'We're ...,https://www.youtube.com/watch?v=6Hh4awgZWGs,2020-04-06T16:03:03Z,2020,4,6,8.0
330,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,JiC0aJndyw0,Shadow chancellor&#39;s toddler gatecrashes live TV interview on coronavirus crisis,"Anneliese Dodds, who was given the shadow chancellor role by the new Labour leader, Keir Starmer, on Sunday, had been discussing the economic impact of ...",https://www.youtube.com/watch?v=JiC0aJndyw0,2020-04-06T10:15:56Z,2020,4,6,9.0
331,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,VaNBP8uxpM0,Coronavirus: US task force brief reporters on latest – watch live,The latest news on the coronavirus pandemic from President Trump's task force Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub ...,https://www.youtube.com/watch?v=VaNBP8uxpM0,2020-04-06T04:22:38Z,2020,4,6,10.0
332,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,ZTXpRNIDpy0,Trump grilled over continued promotion of hydroxychloroquine to treat coronavirus,US president Donald Trump has again urged Americans to try the drug hydroxychloroquine to treat coronavirus. Though the drug has not undergone tests to ...,https://www.youtube.com/watch?v=ZTXpRNIDpy0,2020-04-06T04:09:09Z,2020,4,6,11.0
333,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,489IbZM5LI8,What does Dominic Raab deputising for Boris Johnson mean?,The foreign secretary has taken over leading the UK government while the prime minister is in hospital with coronavirus. The Guardian political correspondent ...,https://www.youtube.com/watch?v=489IbZM5LI8,2020-04-07T18:02:18Z,2020,4,7,0.0
334,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,LmHGQxTqETE,"UK not yet ready to relax coronavirus lockdown, says Raab","The foreign secretary plays down the prospect of an early relaxation of the UK's lockdown measures, saying: 'We will take any review once we've got the ...",https://www.youtube.com/watch?v=LmHGQxTqETE,2020-04-07T17:43:53Z,2020,4,7,1.0
335,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,EvjZn137J6o,Dominic Raab calls Boris Johnson &#39;a fighter&#39; in Covid-19 battle,Dominic Raab says he is 'confident' Boris Johnson will recover after the prime minister was moved into intensive care with Covid-19 on Monday evening ...,https://www.youtube.com/watch?v=EvjZn137J6o,2020-04-07T16:43:34Z,2020,4,7,2.0
336,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,vCqud1OLGfA,Coronavirus: New York governor provides an update on the outbreak - watch live,New York's governor Andrew Cuomo provides a coronavirus update. Subscribe to Guardian News on YouTube ▻ http://bit.ly/guardianwiressub Support the ...,https://www.youtube.com/watch?v=vCqud1OLGfA,2020-04-07T16:16:54Z,2020,4,7,3.0
337,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,gWNHfpJT4H0,Keir Starmer says thoughts are with Boris Johnson coronavirus ICU admission,"The new leader of the Labour party, Keir Starmer, said the thoughts of the whole country were with Boris Johnson and his family after he was transferred to ...",https://www.youtube.com/watch?v=gWNHfpJT4H0,2020-04-07T10:58:35Z,2020,4,7,4.0
